id,length,tonnage,engine_power,crew_size,label,split,idhash
398701266,,,,,gear,Training,5464444053912981581
398701550,,,,,gear,Training,5464451053911981513
398701842,,,,,gear,Test,5464454053930981621
398702043,,,,,gear,Training,4464341053279980657
398702083,,,,,gear,Training,4464341053275980549
398702160,,,,,gear,Test,4464340053279980653
398702318,,,,,gear,Training,4464338053266980558
398702319,,,,,gear,Test,4464338053266980559
398702559,,,,,gear,Training,4464336053282980721
398702568,,,,,gear,Test,4464336053279980617
398702670,,,,,gear,Training,4464335053280980733
398702673,,,,,gear,Test,4464335053280980734
398702681,,,,,gear,Test,4464335053271980625
398702716,,,,,gear,Test,4464334053274980612
40000869,,,,,cargo|passenger,Training,1732914069764518463
40000893,,,,,cargo|passenger,Training,1732914069759518340
40000895,,,,,cargo|passenger,Training,1732914069759518338
40001240,,,,,cargo|passenger,Training,2732929069889518689
40001730,,,,,cargo|passenger,Training,2732924069770518361
4001636,,,,,gear,Training,3365036248756551377
400900007,,,,,gear,Test,1944196799873216449
403004000,,,,,cargo,Training,918651223782065146
403011000,,,,,cargo|passenger,Training,-8085153981557831744
403017000,,,,,cargo|passenger,Training,-6085135981535831690
403025000,145.5,10298.0,,,container_reefer|specialized_reefer,Training,8804397960032374175
403053000,,,,,non_fishing,Training,2793363345603685702
403075000,,,,,seismic_vessel,Test,-767474991154555962
403077000,,,,,tug,Training,1232543008867444076
403080000,,,,,non_fishing,Training,-1324658123246901570
403082000,,,,,cargo|passenger,Training,675327876647098180
403108000,,,,,bunker,Test,-1534485682610338515
403133000,,,,,seismic_vessel,Training,-3416582214305751917
403156000,,,,,tug,Training,901069776048523846
403213870,,,,,tug,Training,-2764400059053860607
403220010,,,,,non_fishing,Training,4246651555391827821
403227510,,,,,dredge_non_fishing,Test,1246621555356827857
403229310,,,,,non_fishing,Training,-7199962517758723083
403243370,,,,,non_fishing,Training,4564270545598103315
403268000,,,,,cargo|passenger,Training,9125114882360344994
403270000,,,,,specialized_reefer,Training,3121336677165448475
403271000,,,,,reefer,Training,4121345677192448452
403275610,,,,,non_fishing,Training,121347677279448701
403277000,,,,,tug,Test,-1878676322873551646
403279000,,,,,cargo|passenger,Training,-6325230395821102292
403400010,,,,,cargo|passenger,Training,-7340396474638100135
403400110,,,,,cargo|passenger,Training,-7340397474610100092
403403110,,,,,non_fishing,Training,-6340386474605100035
403403210,,,,,non_fishing,Training,-6340389474621100138
403403410,,,,,non_fishing,Training,-6340391474601100092
403502001,,,,,tug,Test,-1346815307301952066
403508001,,,,,tanker,Test,4653206692764048016
403512001,,,,,tanker,Training,8656966897936944627
403515000,,,,,non_fishing,Training,-4789764175861607253
403521000,,,,,tanker,Training,7214036029399289364
403525000,,,,,tanker,Training,3214032029483289560
403528000,,,,,supply_vessel,Training,-4232677044249262093
403528001,,,,,tanker,Test,-4232677044249262094
403529000,,,,,tanker,Test,-3232668044254262148
403541000,,,,,tanker,Test,-1671847707518020522
403547000,,,,,tanker,Training,-3671865707540020448
403550000,,,,,tanker,Training,-7114782575971675460
403554000,,,,,patrol_vessel,Training,7331925497693876192
403555000,,,,,tanker,Test,6331948497826876295
403562000,,,,,tanker,Test,-8664494297705227847
403563000,,,,,patrol_vessel,Training,-7664485297678227870
403564000,,,,,supply_vessel,Training,-2664472297639227749
403565000,,,,,patrol_vessel,Test,-1664463297612227772
403566000,,,,,supply_vessel,Training,-4664458297533227627
403567000,,,,,supply_vessel,Test,-3664449297506227522
403575000,,,,,tanker,Training,2339296907528668793
403584000,,,,,tanker,Test,6896516039825014909
403585000,,,,,non_fishing,Training,7896525039820014726
403586000,,,,,non_fishing,Training,8896534039847014819
403587000,,,,,tug,Training,-8550201033867536852
403590000,,,,,tanker,Training,-1546445828677640176
403700010,,,,,non_fishing,Training,-6440727495202145504
403700020,,,,,non_fishing,Training,-6440727495205145495
403700710,,,,,non_fishing,Training,-6440732495330145793
403700810,,,,,non_fishing,Training,-6440719495186145480
403701010,,,,,non_fishing,Training,-5440718495177145513
403701810,,,,,non_fishing,Training,-5440726495321145793
403701910,,,,,non_fishing,Training,-5440727495325145798
403702110,,,,,non_fishing,Training,-8440744495348145793
403702245,,,,,non_fishing,Training,-8440743495345145798
403702310,,,,,non_fishing,Training,-8440742495336145823
403702410,,,,,non_fishing,Training,-8440741495328145826
403702450,,,,,non_fishing,Training,-8440741495332145822
403704910,,,,,non_fishing,Training,-2440714495298145847
403709110,,,,,supply_vessel,Test,2559416505386855194
403709610,,,,,non_fishing,Training,2559423505394855109
403710310,,,,,non_fishing,Training,7563087710062751062
403715310,,,,,tug,Test,2563048709897750817
403716010,,,,,seismic_vessel,Training,5563072710056751127
403726540,,,,,supply_vessel,Training,-4448096905068938282
403744470,,,,,non_fishing,Training,2437767831811371594
403771440,,,,,non_fishing,Training,-8566023373421525041
403798710,,,,,supply_vessel,Test,5806261056447716930
403801840,,,,,non_fishing,Training,6111014709009448961
403999999,,,,,non_fishing,Training,332077768037498400
404736000,,,,,non_fishing,Training,5177869011340521045
405000020,,,,,cargo,Training,-8334129711818634326
405000024,,,,,tanker,Training,-8334129711818634322
405000078,,,,,cargo,Training,-8334129711815634323
405000130,,,,,cargo,Training,-8334130711819634336
405000141,,,,,cargo,Training,-8334130711818634332
40532818,,,,,gear,Test,1935167321868027809
406208,,,,,gear,Test,-3092928602506014166
407372000,,,,,non_fishing,Training,-7666632728573053366
407676424,,,,,tug,Training,-979157677259078801
407717424,,,,,non_fishing,Training,1135937162971551869
407726424,,,,,non_fishing,Training,-7875220451986137195
408109900,,,,,dredge_non_fishing,Test,-7484370829558668492
408201000,,,,,tanker,Training,6675414129707176948
408276000,,,,,tug,Test,4793317597979763514
408282000,,,,,other_not_fishing,Test,-8528139597714409123
408290000,,,,,non_fishing,Training,-7203871831786819022
408301000,,,,,dive_vessel,Test,681832962244028499
408305000,,,,,non_fishing,Training,-3318171037671971289
408306000,,,,,non_fishing,Training,-4318180037698971270
408307000,,,,,non_fishing,Training,-5318189037693971215
408310000,,,,,dredge_non_fishing,Training,6124767830697683565
408314000,,,,,non_fishing,Training,2124763830781683761
408319000,,,,,non_fishing,Training,-875359169875317202
408320000,,,,,non_fishing,Training,-2310777627771178594
408322000,,,,,non_fishing,Training,-310791627877178716
408328000,,,,,non_fishing,Training,5689230372156821350
408329000,,,,,non_fishing,Training,4689221372033821021
408336000,,,,,non_fishing,Training,4132166240677476405
408337000,,,,,non_fishing,Training,5132175240704476382
408342000,,,,,non_fishing,Training,-993280638201903854
408343000,,,,,non_fishing,Training,-1993289638228903831
408344000,,,,,non_fishing,Training,5006869362504097140
408347000,,,,,non_fishing,Training,2006746361815096005
408348000,,,,,non_fishing,Training,9006873362388096768
408351000,,,,,non_fishing,Training,6449672230273751122
408352000,,,,,non_fishing,Training,7449681230268751071
408358000,,,,,non_fishing,Training,-4996912842734799567
408359000,,,,,non_fishing,Training,-3996903842739799622
408366000,,,,,dive_vessel,Training,-1878996374391212836
408367000,,,,,non_fishing,Training,-2879005374514213165
408371000,,,,,non_fishing,Training,-2436083505971557836
408372000,,,,,non_fishing,Training,-5436206506660558971
408397000,,,,,non_fishing,Training,-3311560262209657256
408398000,,,,,non_fishing,Training,5688456737745342669
408405000,,,,,non_fishing,Training,-1749790360576685698
408406000,,,,,non_fishing,Training,-749813360709685925
408429000,,,,,non_fishing,Training,-6635542096937995028
408435000,,,,,tug,Test,1368222108278901757
408438000,,,,,non_fishing,Training,8814803181243452258
408441000,,,,,non_fishing,Training,-5074721760201753402
408486000,,,,,supply_vessel,Test,5493531986395280787
408487000,,,,,supply_vessel,Training,6493540986518281116
408488000,,,,,supply_vessel,Test,-8506658014270719831
408489000,,,,,non_fishing,Training,-7506649014243719854
408500000,,,,,non_fishing,Training,7703345545620717450
408527000,,,,,dredge_non_fishing,Test,-857505791048523947
408535000,,,,,supply_vessel,Training,7585456077454131134
408545000,,,,,non_fishing,Training,8271541292235751977
408546000,,,,,non_fishing,Training,-7175175781424799624
408547000,,,,,non_fishing,Training,-8175184781451799713
408558000,,,,,dredge_non_fishing,Test,7267936087751856167
408559000,,,,,dive_vessel,Training,8267913087618855936
408560000,,,,,non_fishing,Training,-1182410190624591508
408564000,,,,,dredge_non_fishing,Test,-5182446190668591472
408571000,,,,,non_fishing,Training,4260524677829063430
408574000,,,,,non_fishing,Training,-739616322849937471
408577000,,,,,dive_vessel,Test,2260506677807063504
408578000,,,,,dive_vessel,Test,-4739620322765937259
408582000,,,,,non_fishing,Training,2393196965913235624
408591000,,,,,non_fishing,Training,942881687597787996
408592000,,,,,non_fishing,Training,-2057145312547212243
408594000,,,,,supply_vessel,Test,-4057131312441212121
408600000,,,,,non_fishing,Training,8603014525054672095
408601000,,,,,patrol_vessel,Training,-8843720548627879432
408602000,,,,,non_fishing,Training,6602996525032672169
408607000,,,,,non_fishing,Training,-6843702548605879506
408642910,,,,,non_fishing,Training,1034780778399637651
408648000,,,,,bunker,Test,-7411802294580912925
408654000,,,,,supply_vessel,Test,2591979910625983622
408658000,,,,,supply_vessel,Training,9038551983595534306
408659000,,,,,non_fishing,Training,8038542983568534329
408660000,,,,,non_fishing,Training,-6526086558423603975
408667000,,,,,supply_vessel,Test,473944441669396100
408669000,,,,,supply_vessel,Test,2473962441659395978
408670000,,,,,non_fishing,Training,7477731646987292936
408673000,,,,,non_fishing,Training,4477704646810292665
408675000,,,,,non_fishing,Training,-7969017426833258853
408680000,,,,,supply_vessel,Training,-3600384201421912425
408681000,,,,,supply_vessel,Test,-2600407201682912912
408682000,,,,,non_fishing,Training,-5600402201571912735
408687000,,,,,tug,Test,-600389201532912602
408714000,,,,,non_fishing,Training,-5394234846953371859
408716000,,,,,non_fishing,Training,-3394216846931371949
408723000,,,,,non_fishing,Training,1616936768238317583
408726000,,,,,non_fishing,Training,6616949768181317476
408728000,,,,,tug,Test,8616967768299317738
408732000,,,,,non_fishing,Training,-1833396510195130195
408733000,,,,,non_fishing,Training,-833387510200130250
408734000,,,,,non_fishing,Training,-3833382510089130073
408735000,,,,,non_fishing,Training,-2833405510222130304
408736000,,,,,non_fishing,Training,-5833400510111129999
408737000,,,,,non_fishing,Training,-4833391510116130054
408748000,,,,,non_fishing,Training,-268915968713992500
408750000,,,,,non_fishing,Training,-3825998100215337355
408751000,,,,,non_fishing,Training,-2825989100188337378
408754000,,,,,patrol_vessel,Test,-7826034100259337319
408756000,,,,,supply_vessel,Test,-5826016100237337393
408757000,,,,,supply_vessel,Training,-4826007100210337304
408758000,,,,,supply_vessel,Training,4174009899616662237
408759000,,,,,supply_vessel,Training,5174018899739662566
408760000,,,,,non_fishing,Training,1291904368022249254
408764000,,,,,non_fishing,Training,-2708099631893750550
408766000,,,,,non_fishing,Training,-708113632127751056
408768000,,,,,non_fishing,Training,-6708103631905750690
408768064,,,,,non_fishing,Training,-6708103631907750692
408774000,,,,,non_fishing,Training,-8711877837184647421
408775000,,,,,non_fishing,Training,-7711868837189647476
408777000,,,,,tug,Training,8734857236497904230
408780000,,,,,non_fishing,Training,-1633765988691441848
408783000,,,,,non_fishing,Training,-4633792988868442119
408785000,,,,,non_fishing,Training,1366229011197557979
408786000,,,,,non_fishing,Training,366252011330558206
408787000,,,,,non_fishing,Training,-633756988696441899
408790000,,,,,non_fishing,Training,2809159879607212857
408791000,,,,,non_fishing,Training,3809168879634212834
408796000,,,,,non_fishing,Training,8809181879673212955
408797000,,,,,non_fishing,Training,-8637553194009338684
408799000,,,,,non_fishing,Training,-6637535194019338806
408800000,,,,,non_fishing,Training,-346226454469513315
408804000,,,,,non_fishing,Training,-4346230454385513119
408807000,,,,,non_fishing,Training,-1346235454496513296
408810000,,,,,non_fishing,Training,-4789152322800168052
408812000,,,,,non_fishing,Training,-6789170322822167962
408814000,,,,,other_not_fishing,Test,-8789188322972168272
408816000,,,,,non_fishing,Training,7657569750971383850
408817000,,,,,non_fishing,Training,6657560750848383521
408818000,,,,,non_fishing,Training,5657551750853383588
408820000,,,,,non_fishing,Training,-5464902557022578241
408823000,,,,,non_fishing,Training,-6464911557017578190
408825000,,,,,non_fishing,Training,-464889557079578476
408828000,,,,,non_fishing,Training,2535137443065421767
408833000,,,,,non_fishing,Training,-8907851425582233429
408834000,,,,,non_fishing,Training,4538879648216318450
408835000,,,,,non_fishing,Training,3538870648189318345
408836000,,,,,dredge_non_fishing,Training,6538897648238318360
408837000,,,,,non_fishing,Training,5538888648211318399
408838000,,,,,non_fishing,Training,-1907820425521233386
408839000,,,,,non_fishing,Training,-2907829425516233331
408844000,,,,,non_fishing,Training,2978832945891555381
408846000,,,,,non_fishing,Training,4978818945785555259
408849000,,,,,non_fishing,Training,7978845945930555498
408850000,,,,,dredge_non_fishing,Test,-5464128922579099544
408851000,,,,,non_fishing,Training,-6464137922606099633
408852000,,,,,non_fishing,Training,-7464146922601099582
408853000,,,,,non_fishing,Training,-8464155922628099559
408854000,,,,,non_fishing,Training,-1464124922663099740
408878000,,,,,dredge_non_fishing,Test,-3903308585842857918
408921000,110.1,7086.0,,,dredge_non_fishing,Training,3546085115235648835
40924083,,,,,gear,Training,-3230268152870312246
41000014,,,,,gear,Training,3488936439788273358
41000306,,,,,dredge_non_fishing,Training,3488937439795273344
410009106,,,,,gear,Training,-5480670537626624390
41054795,,,,,gear,Test,-7189823365227554843
410601601,,,,,gear,Test,5613256650330569088
410795802,,,,,gear,Training,7407201296362029275
410919104,,,,,gear,Training,-8630824899680849210
411046384,,,,,gear,Test,-5418789161915664882
411056032,,,,,gear,Training,2138325969616679943
41117021,,,,,gear,Training,8039586738712766541
41117091,,,,,gear,Training,8039586738707766556
411251604,,,,,non_fishing,Training,4475408504010839553
411371957,72.77,1910.0,1471.0,,squid_jigger,Test,1806859736815759843
411412644,,,,,non_fishing,Training,3933482451335492622
411412666,,,,,non_fishing,Training,3933482451337492614
41153102,,,,,gear,Training,8481735972691942753
411919101,,,,,gear,Training,-655390301982290590
411919102,,,,,gear,Training,-655390301982290591
411928440,,,,,seismic_vessel,Training,5909076239275846746
411939424,,,,,seismic_vessel,Training,8905467034693950822
412000250,,,,,gear,Training,4100831569280065785
412000389,,,,,gear,Test,4100830569287065774
412001776,,,,,gear,Test,3100823569289065847
412001891,,,,,gear,Test,3100828569287065773
412002292,,,,,gear,Training,2100841569406065937
412003986,,,,,gear,Training,1100827569398065994
412005109,,,,,gear,Test,-899182430631934065
412007026,,,,,gear,Test,-2899201430657933991
412007356,,,,,gear,Training,-2899198430638933893
412008654,,,,,gear,Test,-6345876504357485807
412008666,,,,,non_fishing,Training,-6345876504354485814
412008832,,,,,gear,Test,-6345882504463486049
412008896,,,,,gear,Training,-6345882504469486035
412009502,,,,,gear,Training,-7345878504345485700
412009810,,,,,gear,Training,-7345891504486486036
412010898,,,,,gear,Training,8543779437868720990
412011231,,,,,gear,Training,-8902949635837830668
412011782,,,,,gear,Training,-8902954635840830709
412011785,,,,,gear,Training,-8902954635840830708
412012213,,,,,gear,Training,-7902972635966830903
412012395,,,,,gear,Test,-7902971635954830798
412012878,,,,,gear,Training,-7902962635944830870
412014000,,,,,cargo,Test,4543751437815720985
412014058,,,,,gear,Training,4543751437820720990
412017005,,,,,gear,Training,7543778437864721005
412017020,,,,,dredge_non_fishing,Training,7543778437862721010
412017370,,,,,dredge_non_fishing,Training,7543779437865721010
412018470,,,,,dredge_non_fishing,Test,-1902952636034831060
412018530,,,,,dredge_non_fishing,Training,-1902951636038831047
412018985,,,,,gear,Training,-1902939635891830735
412020210,,,,,non_fishing,Training,-4785056167721244397
412021150,,,,,non_fishing,Training,-5785062167734244377
412021717,,,,,gear,Training,-5785064167742244378
412021789,,,,,gear,Training,-5785064167749244365
412021878,,,,,gear,Training,-5785055167624244136
412023000,,,,,non_fishing,Training,-3785045167585244093
412027000,,,,,cargo,Test,-7785049167501243881
412030211,,,,,gear,Test,-342098299036588889
412030941,,,,,gear,Training,-342103299167589189
412031000,,,,,cargo,Training,657880700713410608
412031289,,,,,gear,Training,657882700717410611
412035279,,,,,gear,Training,4657918700894410830
412035554,,,,,gear,Test,4657911700892410890
412043780,,,,,tug,Training,-4467399177267968394
412044510,,,,,dredge_non_fishing,Training,2532619822666031394
412044520,,,,,dredge_non_fishing,Training,2532619822667031399
412044750,,,,,dredge_non_fishing,Training,2532621822674031384
412044760,,,,,dredge_non_fishing,Test,2532621822671031393
412044770,,,,,dredge_non_fishing,Test,2532621822672031394
412044780,,,,,dredge_non_fishing,Training,2532621822669031403
412044790,,,,,dredge_non_fishing,Test,2532621822670031404
412045170,,,,,dredge_non_fishing,Training,1532616822775031707
412045180,,,,,non_fishing,Training,1532616822778031698
412045230,,,,,dredge_non_fishing,Training,1532613822659031384
412045240,,,,,dredge_non_fishing,Training,1532613822660031389
412046080,,,,,non_fishing,Training,532606822649031390
412046110,,,,,other_not_fishing,Test,532605822636031408
412046120,,,,,non_fishing,Training,532605822633031417
412046140,,,,,non_fishing,Training,532605822639031403
412047000,,,,,cargo,Training,-467402177353968531
412047120,,,,,bunker|tanker,Training,-467401177349968530
412050140,,,,,patrol_vessel,Training,2975547691215686628
412050661,,,,,gear,Training,2975552691211686556
412052580,,,,,dredge_non_fishing,Training,4975561691217686562
412052610,,,,,dredge_non_fishing,Test,4975558691224686642
412052660,,,,,dredge_non_fishing,Training,4975558691229686627
412053050,,,,,dredge_non_fishing,Test,5975541691097686459
412054550,,,,,non_fishing,Training,6975547691106686459
412054580,,,,,non_fishing,Training,6975547691111686440
412054590,,,,,non_fishing,Training,6975547691110686455
412054630,,,,,non_fishing,Training,6975548691108686342
412055000,,,,,non_fishing,Training,7975559691116686390
412056739,,,,,gear,Test,8975571691254686700
412066000,,,,,tanker,Training,539991232546824164
412069801,,,,,gear,Training,1539992232525824072
412070090,,,,,dredge_non_fishing,Training,-5910337045814623572
412070140,,,,,dredge_non_fishing,Test,-5910336045701623258
412070280,,,,,dredge_non_fishing,Test,-5910339045827623559
412070310,,,,,dredge_non_fishing,Training,-5910338045814623577
412070420,,,,,dredge_non_fishing,Training,-5910333045689623279
412077210,,,,,tanker,Test,7536392027977928311
412080348,,,,,gear,Training,-7035618923897002789
412080624,,,,,gear,Training,-7035621923917002764
412082437,,,,,gear,Test,-9035641923920002752
412088150,,,,,gear,Test,3410955149097547986
412095447,,,,,gear,Test,-5592813056117348683
412097000,,,,,cargo,Test,-3592703055475347760
412098011,,,,,gear,Test,7853914017662203095
412098724,,,,,gear,Training,7853913017657203092
412098731,,,,,gear,Training,7853913017656203102
412098861,,,,,gear,Training,7853906017547202854
412104000,,,,,cargo|passenger,Training,-798843410044888601
412112000,,,,,cargo,Training,5651484868309559144
412112004,,,,,gear,Training,5651484868309559148
41211224,,,,,gear,Test,7639628003753373005
412114570,,,,,gear,Test,7651497868328559154
412115004,,,,,gear,Test,6651493868304559089
412115392,,,,,gear,Test,6651496868313559095
412116034,,,,,gear,Test,-8795255205486992663
412120480,,,,,gear,Training,-6359695746825130275
412120482,,,,,gear,Test,-6359695746825130273
412121254,,,,,gear,Test,-5359692746807130201
412121280,,,,,gear,Test,-5359692746818130304
412121515,,,,,gear,Training,-5359687746811130275
412121523,,,,,gear,Training,-5359687746814130270
412138899,,,,,gear,Test,-356057542279234466
412140014,,,,,gear,Test,8769401336654145868
412150381,,,,,gear,Test,4326440467944490420
412150552,,,,,gear,Training,4326438467937490418
412150683,,,,,gear,Test,4326437467942490395
412152125,,,,,gear,Test,6326460468084490638
412177000,,,,,non_fishing,Training,6212296205018800793
412190000,,,,,non_fishing,Training,-7485110625692510646
412200335,56.12,861.0,971.0,,squid_jigger,Training,7194624756657258617
412200336,56.12,861.0,971.0,,squid_jigger,Test,7194624756657258618
412201078,,,,,gear,Test,6194618756644258504
412201873,,,,,specialized_reefer,Training,6194610756660258635
412202350,84.33,1912.0,2000.0,20.0,specialized_reefer,Test,9194742757313259580
412202950,,,,,reefer,Training,9194748757309259514
412203530,54.35,470.0,,,reefer|well_boat,Training,8194737757306259579
412203740,84.02,1950.0,1471.056,21.0,specialized_reefer,Training,8194735757321259640
412204306,,,,,gear,Test,3194588756610258671
412206290,54.45,490.0,,,reefer|well_boat,Training,5194611756637258609
412206330,52.51,470.0,,,reefer|well_boat,Training,5194610756655258686
412208610,86.22333333333333,2340.0,,,reefer,Training,-3251986316474292337
412208823,,,,,gear,Test,-3251972316323292025
412209145,67.85,1419.0,2000.0,,pole_and_line|other_fishing|squid_jigger,Training,-4251988316462292243
412212220,,,,,tanker,Test,-8809206448622637979
412212228,,,,,gear,Training,-8809206448622637971
412212372,,,,,gear,Training,-8809205448609638015
412212998,,,,,gear,Training,-8809199448619638057
412213334,,,,,gear,Training,-7809202448620637980
412219332,,,,,gear,Training,2190955551989362628
412222309,,,,,gear,Test,9187354347442466932
412226558,,,,,gear,Training,5187228346767465900
412230563,,,,,gear,Test,-2816445857816429803
412232132,,,,,gear,Training,-816423857803429827
412232313,,,,,gear,Training,-816425857785429772
412236884,59.62,955.0,882.0,,pole_and_line|other_fishing|squid_jigger,Training,-4816564858470430781
412253421,,,,,gear,Test,5069331878555879377
412256211,,,,,gear,Training,69292878391879149
412256704,,,,,gear,Training,69297878516879458
412256987,,,,,gear,Test,69299878520879463
412258102,,,,,gear,Test,-4377262194562671496
412261481,,,,,gear,Test,-8934486326817017518
412263000,,,,,cargo,Test,7512243746854534137
412270001,52.685,602.0,738.6735308643334,29.5,drifting_longlines,Training,-3491547458379362504
412270024,70.59,1284.0,2352.071168,35.0,tuna_purse_seines,Test,-3491547458377362501
412270039,115.94333333333333,7765.0,5295.0,122.5,trawlers,Training,-3491547458376362503
412270057,53.69,647.0,832.8211500000002,30.0,drifting_longlines,Training,-3491547458374362511
412270059,53.69,647.0,898.317,30.0,drifting_longlines,Test,-3491547458374362497
412271280,,,,,cargo,Test,-2491540458356362536
412276434,79.0,,,,reefer|fish_tender,Training,2508478541677637534
412280982,92.33,3879.0,2855.0,92.0,trawlers,Training,-5008795969962326179
412283999,50.8,675.0,976.7464000000001,30.5,drifting_longlines|set_longlines,Training,-4008800970084326416
412300036,,,,,gear,Training,6295054777881305074
412300180,,,,,non_fishing,Training,6295055777876304972
412300190,,,,,non_fishing,Training,6295055777875304971
412300260,,,,,non_fishing,Training,6295056777860304901
412300270,,,,,non_fishing,Training,6295056777861304902
412300290,,,,,non_fishing,Training,6295056777867305000
412300310,,,,,non_fishing,Training,6295057777863304901
412300320,,,,,non_fishing,Training,6295057777866305020
412300330,,,,,non_fishing,Training,6295057777865305019
412300340,,,,,non_fishing,Training,6295057777860304906
412300350,,,,,non_fishing,Training,6295057777859304905
412300376,69.29,1596.0,1912.0,,pole_and_line|other_fishing|squid_jigger,Training,6295057777861304905
412300377,69.29,1596.0,1912.0,,pole_and_line|other_fishing|squid_jigger,Training,6295057777861304904
412300490,,,,,bunker|tanker,Training,6295050777863304962
412300590,,,,,non_fishing,Training,6295051777867304967
412300670,,,,,non_fishing,Training,6295052777861304986
412300870,,,,,non_fishing,Training,6295062777861304944
412301000,,,,,cargo,Training,7295063777873304902
412301210,,,,,non_fishing,Training,7295061777892305075
412301220,,,,,non_fishing,Training,7295061777891305086
412301230,80.0,3955.5,,,seismic_vessel,Test,7295061777890305085
412301240,,,,,seismic_vessel,Test,7295061777889305080
412301256,,,,,bunker,Training,7295061777888304961
412301360,,,,,tug,Test,7295060777885304967
412301470,,,,,non_fishing,Training,7295059777886305075
412301480,,,,,non_fishing,Training,7295059777873304986
412301750,,,,,seismic_vessel,Test,7295056777868304982
412301760,,,,,non_fishing,Training,7295056777869304971
412301770,,,,,non_fishing,Training,7295056777870304972
412301780,,,,,non_fishing,Training,7295056777871304961
412301790,,,,,non_fishing,Training,7295056777872304962
412301860,,,,,non_fishing,Training,7295071777887304920
412303150,,,,,dredge_non_fishing,Test,-9151663295823246662
412303160,,,,,dredge_non_fishing,Training,-9151663295822246657
412303420,,,,,non_fishing,Training,-9151666295808246606
412303430,,,,,seismic_vessel,Test,-9151666295809246607
412303530,,,,,non_fishing,Training,-9151667295809246616
412303580,,,,,non_fishing,Training,-9151667295820246711
412303610,,,,,non_fishing,Training,-9151664295827246663
412303620,,,,,non_fishing,Training,-9151664295824246672
412303720,,,,,cargo|passenger,Training,-9151665295802246611
412306125,,,,,gear,Test,4294941777224304033
412307777,,,,,gear,Test,5295050777852304897
412320690,,,,,non_fishing,Training,2302301187073096786
412322280,92.23,3260.0,3310.0,23.0,specialized_reefer,Training,302291187066096771
412322340,91.5,3218.0,3309.0,23.0,specialized_reefer,Training,302292187068096782
412324510,,,,,non_fishing,Training,6302444187749097605
412326879,59.62,955.0,882.0,,pole_and_line|other_fishing|squid_jigger,Training,4302317187105096769
412326883,59.62,955.0,882.0,,pole_and_line|other_fishing|squid_jigger,Training,4302317187098096806
412326887,,,,,pole_and_line|other_fishing|squid_jigger,Training,4302317187098096802
412326894,35.5,255.0,450.0,12.5,drifting_longlines|set_longlines,Training,4302317187099096802
412326901,36.110175438599995,223.0,447.0,13.5,drifting_longlines|set_longlines,Training,4302318187112096773
412326902,36.12952380953334,223.0,447.0,13.5,drifting_longlines,Test,4302318187112096774
412326903,33.74,223.0,447.0,13.5,drifting_longlines|set_longlines,Training,4302318187112096775
412326904,33.74,223.0,447.0,13.5,drifting_longlines,Test,4302318187112096768
412326905,33.74,223.0,447.0,13.5,drifting_longlines,Test,4302318187112096769
412326906,33.74,223.0,447.0,13.5,drifting_longlines|set_longlines,Training,4302318187112096770
412328729,63.255,1280.0,2205.834,35.0,tuna_purse_seines,Training,-8144273885913453893
412328731,64.7,600.0,2221.5,35.0,tuna_purse_seines,Training,-8144273885914453904
412328755,36.52,270.0,550.0,12.0,drifting_longlines|set_longlines,Training,-8144273885908453914
412328756,37.370000000000005,270.0,550.0,12.5,drifting_longlines|set_longlines,Training,-8144273885908453915
412328758,37.370000000000005,270.0,550.0,12.0,drifting_longlines|set_longlines,Training,-8144273885908453909
412328761,36.52,270.0,550.0,12.5,drifting_longlines|set_longlines,Training,-8144273885909453905
412328763,67.68,1491.0,1760.0,,pole_and_line|other_fishing|squid_jigger,Training,-8144273885909453907
412328764,60.82,994.0,1103.0,,pole_and_line|other_fishing|squid_jigger,Training,-8144273885909453910
412328765,60.82,994.0,1103.0,,pole_and_line|other_fishing|squid_jigger,Training,-8144273885909453909
412328766,60.82,994.0,1103.0,,pole_and_line|other_fishing|squid_jigger,Training,-8144273885909453912
412328784,58.02,1266.0,882.0,,pole_and_line|other_fishing|squid_jigger,Training,-8144273885919454012
412328785,59.67,917.0,882.0,,pole_and_line|other_fishing|squid_jigger,Training,-8144273885919454011
412328786,58.92,1266.0,882.0,,pole_and_line|other_fishing|squid_jigger,Training,-8144273885919454010
412329635,,,,,pole_and_line|other_fishing|squid_jigger,Training,-7144285886041454162
412329637,71.45,1593.0,2100.0,,pole_and_line|other_fishing|squid_jigger,Training,-7144285886041454164
412329642,59.67,917.0,1103.0,,squid_jigger,Test,-7144285886046454152
412329644,59.67,917.0,1103.0,,squid_jigger,Training,-7144285886046454146
412329655,78.0,1655.0,2100.0,,squid_jigger,Test,-7144285886047454148
412329657,,,,,squid_jigger|pole_and_line,Training,-7144285886047454146
412329658,70.87,1655.0,2100.0,,squid_jigger,Training,-7144285886047454159
412329681,70.97,1577.0,,,fishing,Training,-7144285886034454177
412329682,70.97,1577.0,,,fishing,Training,-7144285886034454180
412329683,70.97,1577.0,,,squid_jigger,Training,-7144285886034454179
412329686,,,,,fishing,Training,-7144285886034454184
412329688,,,,,fishing,Training,-7144285886034454186
412329692,,,,,fishing,Training,-7144285886035454177
412329697,70.87,1673.0,2100.0,,pole_and_line|other_fishing|squid_jigger,Training,-7144285886035454182
