mmsi,label,length,engine_power,tonnage,split,source
273341920,trawlers,,,,Test,KristinaManualClassification;itu_2016_processed
273342000,cargo,,,,Training,itu_2016_processed
273342030,tug,,,,Training,itu_2016_processed
273342100,tanker,,,,Test,itu_2016_processed
273342180,tanker,,,,Training,itu_2016_processed
273342200,cargo|tanker,,,,Training,itu_2016_processed
273342220,tug,,,,Training,itu_2016_processed
273342230,reefer,,,,Test,itu_2016_processed
273342320,tug,,,,Training,itu_2016_processed
273342400,tanker,,,,Training,itu_2016_processed
273342420,cargo,,,,Training,itu_2016_processed
273342430,cargo,,,,Training,itu_2016_processed
273342500,tanker,,,,Test,itu_2016_processed
273342510,tanker,,,,Training,itu_2016_processed
273342520,tanker,,,,Training,itu_2016_processed
273342600,tanker,,,,Test,itu_2016_processed
273342630,trawlers,,,,Test,itu_2016_processed
273342680,tug,,,,Test,itu_2016_processed
273342700,cargo|tanker,,,,Training,itu_2016_processed
273342710,tanker,,,,Training,itu_2016_processed
273342800,cargo|tanker,,,,Training,itu_2016_processed
273342810,cargo,,,,Test,itu_2016_processed
273342820,tug,,,,Test,itu_2016_processed
273342890,tanker,,,,Training,itu_2016_processed
273342900,tanker,,,,Test,itu_2016_processed
273342920,cargo,,,,Training,itu_2016_processed
273343010,cargo,,,,Test,itu_2016_processed
273343020,tug,,,,Test,itu_2016_processed
273343030,tug,,,,Training,itu_2016_processed
273343100,cargo|tanker,,,,Training,itu_2016_processed
273343110,cargo,,,,Test,itu_2016_processed
273343170,cargo,,,,Training,itu_2016_processed
273343200,cargo|tanker,,,,Training,itu_2016_processed
273343220,cargo,,,,Test,itu_2016_processed
273343230,cargo,,,,Test,itu_2016_processed
273343300,cargo,,,,Test,itu_2016_processed
273343500,tanker,,,,Training,itu_2016_processed
273343560,tug,,,,Test,itu_2016_processed
273343600,tanker,,,,Test,itu_2016_processed
273343630,tug,,,,Test,itu_2016_processed
273343680,cargo,,,,Test,itu_2016_processed
273343800,cargo|tanker,,,,Training,itu_2016_processed
273343810,cargo,,,,Training,itu_2016_processed
273343900,tanker,,,,Training,itu_2016_processed
273343920,unknown_not_fishing,,,,Training,itu_2016_processed
273344100,tanker,,,,Training,itu_2016_processed
273344200,tanker,,,,Test,itu_2016_processed
273344220,cargo,,,,Training,itu_2016_processed
273344230,tanker,,,,Training,itu_2016_processed
273344330,tanker,,,,Test,itu_2016_processed
273344490,tug,,,,Test,itu_2016_processed
273344500,tanker,,,,Training,itu_2016_processed
273344600,tanker,,,,Test,itu_2016_processed
273344630,reefer,,,,Training,itu_2016_processed
273344710,unknown_not_fishing,,,,Training,itu_2016_processed
273344790,tug,,,,Training,itu_2016_processed
273344800,cargo|tanker,,,,Training,itu_2016_processed
273345010,cargo,,,,Training,itu_2016_processed
273345020,tanker,,,,Training,itu_2016_processed
273345130,cargo,,,,Training,itu_2016_processed
273345160,tug,,,,Test,itu_2016_processed
273345200,cargo|tanker,,,,Training,itu_2016_processed
273345230,trawlers,,,,Training,itu_2016_processed
273345300,cargo|tanker,,,,Training,itu_2016_processed
273345400,tanker,,,,Test,itu_2016_processed
273345500,tanker,,,,Training,itu_2016_processed
273345530,tanker,,,,Training,itu_2016_processed;verify5and24_20160502
273345620,unknown_fishing,,,,Training,itu_2016_processed
273345630,cargo,,,,Training,itu_2016_processed
273345680,tanker,,,,Training,itu_2016_processed
273345700,cargo,,,,Training,itu_2016_processed
273345750,tanker,,,,Test,itu_2016_processed
273345900,tanker,,,,Test,itu_2016_processed
273345920,tug,,,,Training,itu_2016_processed
273345930,cargo,,,,Test,itu_2016_processed
273345950,unknown_fishing,,,,Training,itu_2016_processed
273346000,cargo,,,,Test,itu_2016_processed
273346080,tug,,,,Test,itu_2016_processed
273346140,unknown_not_fishing,,,,Training,itu_2016_processed
273346480,trawlers,,,,Training,itu_2016_processed
273346500,tanker,,,,Training,itu_2016_processed
273346530,unknown_not_fishing,,,,Training,itu_2016_processed
273346600,tanker,,,,Test,itu_2016_processed
273346620,cargo,,,,Test,itu_2016_processed
273346860,tanker,,,,Training,itu_2016_processed
273347000,tanker,,,,Training,itu_2016_processed
273347300,tanker,,,,Test,itu_2016_processed
273347320,cargo,,,,Training,itu_2016_processed
273347400,tanker,,,,Training,itu_2016_processed
273347430,cargo,,,,Training,itu_2016_processed
273347500,tanker,,,,Training,itu_2016_processed
273347600,tanker,,,,Training,itu_2016_processed
273347630,tanker,,,,Training,itu_2016_processed
273347700,cargo|tanker,,,,Training,itu_2016_processed
273347730,reefer,,,,Training,itu_2016_processed
273347800,tanker,,,,Test,itu_2016_processed
273347820,cargo,,,,Test,itu_2016_processed
273347910,trawlers,,,,Test,KristinaManualClassification;itu_2016_processed
273347920,tanker,,,,Test,itu_2016_processed
273348000,tanker,,,,Test,itu_2016_processed
273348020,unknown_not_fishing,,,,Training,itu_2016_processed
273348110,cargo,,,,Training,itu_2016_processed
273348130,cargo,,,,Test,itu_2016_processed
273348270,tug,,,,Training,PyBossaNonFishing;itu_2016_processed;verify5and24_20160502
273348300,tanker,,,,Test,itu_2016_processed
273348330,trawlers,,,,Training,itu_2016_processed
273348390,tanker,,,,Test,itu_2016_processed
273348400,tanker,,,,Training,itu_2016_processed
273348470,unknown_fishing,,,,Training,itu_2016_processed
273348500,tanker,,,,Training,itu_2016_processed
273348520,cargo,,,,Test,itu_2016_processed
273348570,trawlers,,,,Training,itu_2016_processed
273348590,cargo,,,,Test,itu_2016_processed
273348700,cargo|tanker,,,,Training,itu_2016_processed
273348810,unknown_not_fishing,,,,Training,itu_2016_processed
273348820,cargo|passenger,,,,Training,itu_2016_processed
273348830,cargo,,,,Test,itu_2016_processed
273348880,cargo,,,,Training,itu_2016_processed
273348890,unknown_not_fishing,,,,Training,itu_2016_processed
273349000,tanker,,,,Training,itu_2016_processed
273349020,tanker,,,,Training,KnownVesselCargoTanker;itu_2016_processed
273349030,cargo,,,,Test,itu_2016_processed
273349080,cargo,,,,Training,itu_2016_processed
273349110,cargo,,,,Test,itu_2016_processed
273349130,trawlers,93.9,,,Training,clav_v10_processed;itu_2016_processed
273349220,tanker,,,,Training,itu_2016_processed
273349230,cargo,,,,Training,itu_2016_processed
273349240,tanker,,,,Training,itu_2016_processed
273349300,tanker,,,,Training,itu_2016_processed
273349330,tanker,,,,Training,itu_2016_processed
273349420,trawlers,,,,Training,itu_2016_processed
273349470,cargo,,,,Test,itu_2016_processed
273349480,trawlers,,,,Training,itu_2016_processed
273349500,tanker,,,,Training,itu_2016_processed
273349530,reefer,,,,Training,itu_2016_processed
273349630,reefer,,,,Training,itu_2016_processed
273349660,tanker,,,,Training,itu_2016_processed
273349700,cargo|tanker,,,,Training,itu_2016_processed
273349730,tug,,,,Test,itu_2016_processed
273349820,cargo|passenger,,,,Training,itu_2016_processed
273350010,cargo,,,,Test,itu_2016_processed
273350050,unknown_not_fishing,,,,Training,itu_2016_processed
273350100,cargo,,,,Test,itu_2016_processed
273350120,trawlers,,,,Training,KristinaManualClassification;itu_2016_processed
273350130,passenger,,,,Training,itu_2016_processed
273350140,seismic_vessel,84.2,,,Training,Seismic Pybossa Tasks;WorldwideSeismicVesselDatabase4Dec15;itu_2016_processed
273350170,tanker,,,,Test,itu_2016_processed
273350180,cargo,,,,Test,itu_2016_processed
273350220,tanker,,,,Training,KnownVesselCargoTanker
273350240,tanker,,,,Test,verify5and24_20160502
273350280,cargo,,,,Test,itu_2016_processed
273350300,cargo,,,,Training,itu_2016_processed
273350340,tanker,,,,Training,itu_2016_processed
273350360,cargo,,,,Training,itu_2016_processed
273350370,cargo,,,,Training,itu_2016_processed
273350380,cargo,,,,Test,itu_2016_processed
273350390,cargo,,,,Training,itu_2016_processed
273350410,trawlers,,,,Training,KristinaManualClassification;NE_Pacific_Validation_Labels;itu_2016_processed
273350490,tanker,,,,Test,itu_2016_processed
273350540,tug,,,,Training,itu_2016_processed
273350550,tanker,,,,Test,itu_2016_processed
273350560,cargo,,,,Training,itu_2016_processed
273350570,tanker,,,,Test,itu_2016_processed
273350580,reefer,,,,Test,itu_2016_processed
273350610,trawlers,,,,Training,itu_2016_processed
273350650,trawlers,104.5,,,Test,KristinaManualClassification;clav_v10_processed;itu_2016_processed
273350660,tanker,,,,Training,itu_2016_processed
273350680,cargo,,,,Training,itu_2016_processed
273350700,tanker,,,,Training,itu_2016_processed
273350760,unknown_not_fishing,,,,Training,itu_2016_processed
273350780,tanker,,,,Training,itu_2016_processed
273350810,trawlers,,,,Training,KristinaManualClassification;NE_Pacific_Validation_Labels
273350850,drifting_longlines,58.2,,660.0,Test,ccamlr
273351230,trawlers,,,,Training,itu_2016_processed
273351260,tanker,,,,Test,itu_2016_processed
273351270,unknown_not_fishing,,,,Training,itu_2016_processed
273351280,cargo,,,,Test,itu_2016_processed
273351320,tanker,,,,Training,itu_2016_processed
273351360,cargo,,,,Training,itu_2016_processed
273351380,tanker,,,,Training,itu_2016_processed
273351420,cargo,,,,Training,itu_2016_processed
273351430,tanker,,,,Test,itu_2016_processed
273351440,cargo,,,,Training,itu_2016_processed
273351450,tanker,,,,Test,itu_2016_processed
273351480,cargo,,,,Training,itu_2016_processed
273351500,unknown_fishing,,,,Training,itu_2016_processed
273351510,motor_passenger,,,,Test,itu_2016_processed
273351760,trawlers,,,,Training,KristinaManualClassification
273351970,tanker,,,,Test,KnownVesselCargoTanker
273352000,cargo,,,,Test,itu_2016_processed
273352050,tanker,,,,Training,itu_2016_processed
273352060,tug,,,,Training,itu_2016_processed
273352070,tug,,,,Training,itu_2016_processed
273352130,cargo,,,,Test,itu_2016_processed
273352140,cargo,,,,Test,itu_2016_processed
273352180,unknown_not_fishing,,,,Training,itu_2016_processed
273352200,tanker,,,,Test,itu_2016_processed
273352220,cargo,,,,Training,itu_2016_processed
273352230,trawlers,,,,Test,itu_2016_processed
273352240,unknown_not_fishing,,,,Training,itu_2016_processed
273352260,tanker,,,,Test,itu_2016_processed
273352280,unknown_fishing,,,,Training,itu_2016_processed
273352310,unknown_not_fishing,,,,Training,verify5and24_20160502
273352320,tanker,,,,Training,itu_2016_processed
273352370,cargo,,,,Training,itu_2016_processed
273352380,tanker,,,,Training,itu_2016_processed
273352420,cargo,,,,Training,itu_2016_processed
273352430,tanker,,,,Test,itu_2016_processed
273352440,unknown_not_fishing,,,,Training,itu_2016_processed
273352450,tanker,,,,Test,itu_2016_processed
273352470,tanker,,,,Training,itu_2016_processed
273352510,tanker,,,,Test,itu_2016_processed
273352560,tanker,,,,Test,itu_2016_processed
273352570,unknown_not_fishing,,,,Training,itu_2016_processed
273352600,tanker,,,,Test,itu_2016_processed
273352660,unknown_not_fishing,,,,Training,itu_2016_processed
273352680,unknown_not_fishing,,,,Training,itu_2016_processed
273352700,cargo,,,,Test,itu_2016_processed
273352710,motor_passenger,,,,Test,itu_2016_processed
273352720,tanker,,,,Training,itu_2016_processed
273352750,tanker,,,,Test,itu_2016_processed
273352800,cargo,,,,Training,itu_2016_processed
273352840,reefer,,,,Training,itu_2016_processed
273352860,tanker,,,,Training,itu_2016_processed
273352910,trawlers,94.0,,,Test,clav_v10_processed;itu_2016_processed
273352930,unknown_longline,,,,Training,KristinaManualClassification;itu_2016_processed
273352950,tanker,,,,Training,itu_2016_processed
273353000,cargo,,,,Training,itu_2016_processed
273353010,cargo,,,,Training,itu_2016_processed
273353030,unknown_not_fishing,,,,Training,itu_2016_processed
273353050,tanker,,,,Training,itu_2016_processed
273353060,trawlers,,,,Test,itu_2016_processed
273353070,tug,,,,Test,itu_2016_processed
273353090,trawlers,94.0,,,Training,clav_v10_processed;itu_2016_processed
273353110,tug,,,,Test,itu_2016_processed
273353180,tanker,,,,Training,itu_2016_processed
273353250,unknown_not_fishing,,,,Training,itu_2016_processed;verify5and24_20160502
273353260,tanker,,,,Training,itu_2016_processed
273353270,tanker,,,,Training,itu_2016_processed
273353280,tug,,,,Training,itu_2016_processed
273353290,unknown_not_fishing,,,,Training,itu_2016_processed
273353310,cargo,,,,Test,itu_2016_processed
273353380,unknown_fishing,,,,Training,itu_2016_processed
273353420,cargo,,,,Test,itu_2016_processed
273353430,tanker,,,,Test,itu_2016_processed
273353440,cargo,,,,Training,itu_2016_processed
273353450,tanker,,,,Training,itu_2016_processed
273353480,tanker,,,,Training,itu_2016_processed
273353500,cargo,,,,Training,itu_2016_processed
273353630,unknown_fishing,,,,Training,itu_2016_processed
273353640,reefer,112.455,3330.0,4148.0,Training,clav_v10_processed;ffa;itu_2016_processed;wcpfc
273353660,cargo,,,,Training,itu_2016_processed
273353670,tanker,,,,Test,itu_2016_processed
273353680,cargo,,,,Test,itu_2016_processed
273353720,tanker,,,,Test,itu_2016_processed
273353740,cargo,,,,Training,itu_2016_processed
273353750,tug,,,,Test,itu_2016_processed
273353800,cargo,,,,Test,itu_2016_processed
273353880,motor_passenger,,,,Test,itu_2016_processed
273353960,cargo,,,,Training,itu_2016_processed
273354040,cargo,,,,Training,itu_2016_processed
273354050,unknown_not_fishing,,,,Training,itu_2016_processed
273354080,passenger,,,,Training,itu_2016_processed
273354120,cargo,,,,Test,itu_2016_processed
273354130,drifting_longlines,49.9,,1137.27,Test,KristinaManualClassification;ccamlr;itu_2016_processed
273354160,tug,,,,Training,itu_2016_processed
273354180,tug,,,,Test,itu_2016_processed
273354220,trawlers,,,,Training,itu_2016_processed
273354240,tug,,,,Training,itu_2016_processed
273354260,unknown_not_fishing,,,,Training,itu_2016_processed
273354280,tanker,,,,Training,itu_2016_processed
273354290,tug,,,,Training,itu_2016_processed
273354340,tanker,,,,Test,itu_2016_processed;verify5and24_20160502
273354360,tug,,,,Test,itu_2016_processed
273354390,cargo,,,,Training,itu_2016_processed
273354420,tug,,,,Test,itu_2016_processed
273354440,unknown_not_fishing,,,,Training,itu_2016_processed
273354450,tanker,,,,Training,itu_2016_processed
273354460,unknown_fishing,,,,Training,itu_2016_processed
273354480,cargo,,,,Test,itu_2016_processed
273354490,tug,,,,Test,itu_2016_processed
273354540,trawlers,,,,Test,itu_2016_processed
273354560,unknown_fishing,,,,Training,itu_2016_processed;problem vessels
273354570,unknown_not_fishing,,,,Training,verify5and24_20160502
273354600,tanker,,,,Test,itu_2016_processed
273354620,cargo,,,,Test,itu_2016_processed
273354630,tanker,,,,Test,itu_2016_processed
273354660,unknown_fishing,,,,Training,itu_2016_processed
273354670,tug,,,,Test,itu_2016_processed
273354680,tanker,,,,Test,itu_2016_processed
273354700,tanker,,,,Training,KnownVesselCargoTanker;itu_2016_processed
273354720,tanker,,,,Training,itu_2016_processed
273354740,cargo,,,,Training,itu_2016_processed
273354750,motor_passenger,,,,Training,itu_2016_processed
273354770,reefer,,,,Test,itu_2016_processed
273354820,trawlers,,,,Training,itu_2016_processed
273354840,unknown_not_fishing,,,,Training,itu_2016_processed
273354860,cargo,,,,Training,itu_2016_processed
273354870,tanker,,,,Test,itu_2016_processed
273354910,cargo,,,,Training,itu_2016_processed
273354920,reefer,,,,Training,itu_2016_processed
273354950,cargo,,,,Test,itu_2016_processed
273355000,cargo,,,,Test,itu_2016_processed
273355040,cargo,,,,Test,itu_2016_processed
273355070,trawlers,,,,Training,KristinaManualClassification;itu_2016_processed
273355080,tug,,,,Test,itu_2016_processed
273355210,unknown_not_fishing,,,,Training,itu_2016_processed
273355220,cargo,,,,Training,itu_2016_processed
273355230,cargo,,,,Test,itu_2016_processed
273355240,tug,,,,Test,itu_2016_processed
273355250,cargo,,,,Test,itu_2016_processed
273355260,cargo,,,,Test,itu_2016_processed
273355270,tanker,,,,Training,itu_2016_processed
273355290,unknown_fishing,,,,Training,itu_2016_processed
273355320,unknown_not_fishing,,,,Training,itu_2016_processed
273355330,tug,,,,Test,itu_2016_processed
273355350,tanker,,,,Test,itu_2016_processed
273355380,tanker,,,,Test,itu_2016_processed
273355400,cargo,,,,Test,itu_2016_processed
273355410,cargo|passenger,,,,Training,itu_2016_processed
273355420,cargo,,,,Training,itu_2016_processed
273355440,tanker,,,,Test,itu_2016_processed
273355450,tanker,,,,Test,itu_2016_processed
273355480,tanker,,,,Test,itu_2016_processed
273355560,reefer,,,,Training,itu_2016_processed
273355640,tanker,,,,Training,KnownVesselCargoTanker;itu_2016_processed
273355660,unknown_fishing,,,,Training,itu_2016_processed
273355680,tanker,,,,Test,itu_2016_processed
273355720,cargo,,,,Training,itu_2016_processed
273355730,motor_passenger,,,,Test,itu_2016_processed
273355740,tanker,,,,Test,itu_2016_processed
273355760,tanker,,,,Test,itu_2016_processed
273355780,trawlers,,,,Training,itu_2016_processed
273355800,tanker,,,,Training,itu_2016_processed
273355820,unknown_not_fishing,,,,Training,itu_2016_processed
273355840,tanker,,,,Test,itu_2016_processed
273355860,cargo,,,,Training,itu_2016_processed
273355900,unknown_not_fishing,,,,Training,itu_2016_processed
273355910,tanker,,,,Training,itu_2016_processed
273355920,tanker,,,,Test,itu_2016_processed
273355960,cargo,,,,Test,itu_2016_processed
273356000,cargo,,,,Training,itu_2016_processed
273356020,trawlers,,,,Test,KristinaManualClassification;itu_2016_processed
273356030,tug,,,,Training,itu_2016_processed
273356050,cargo,,,,Test,itu_2016_processed
273356070,trawlers,,,,Test,KristinaManualClassification;itu_2016_processed
273356080,tug,,,,Training,itu_2016_processed
273356140,tanker,,,,Test,itu_2016_processed
273356170,cargo,,,,Training,itu_2016_processed
273356200,cargo,,,,Test,itu_2016_processed
273356210,tug,,,,Test,itu_2016_processed
273356220,tanker,,,,Test,KnownVesselCargoTanker;itu_2016_processed
273356290,reefer,,,,Test,itu_2016_processed
273356320,unknown_not_fishing,,,,Training,itu_2016_processed
273356360,tanker,,,,Training,itu_2016_processed
273356390,tanker,,,,Training,itu_2016_processed
273356400,cargo,,,,Test,itu_2016_processed
273356420,tanker,,,,Training,itu_2016_processed
273356450,unknown_not_fishing,,,,Training,itu_2016_processed
273356460,tug,,,,Training,itu_2016_processed
273356480,unknown_not_fishing,,,,Training,itu_2016_processed
273356510,tanker,,,,Test,itu_2016_processed
273356520,cargo,,,,Training,itu_2016_processed
273356540,tanker,,,,Test,itu_2016_processed
273356610,unknown_not_fishing,,,,Training,itu_2016_processed
273356640,unknown_fishing,,,,Training,itu_2016_processed
273356760,drifting_longlines|reefer,94.0,,2712.0,Training,clav_v10_processed;matched_mmsi_IATTC;problem vessels
273357130,cargo,,,,Training,itu_2016_processed
273357170,trawlers,,,,Training,KristinaManualClassification;itu_2016_processed
273357190,tanker,,,,Test,itu_2016_processed
273357230,unknown_not_fishing,,,,Training,itu_2016_processed
273357240,tanker,,,,Test,itu_2016_processed
273357260,cargo,,,,Training,itu_2016_processed
273357270,tanker,,,,Test,itu_2016_processed
273357280,cargo,,,,Training,itu_2016_processed
273357330,tanker,,,,Test,itu_2016_processed
273357360,unknown_not_fishing,,,,Training,itu_2016_processed
273357390,tanker,,,,Training,itu_2016_processed
273357400,cargo,,,,Test,itu_2016_processed
273357420,tanker,,,,Test,itu_2016_processed
273357430,cargo,,,,Test,itu_2016_processed
273357510,tug,,,,Training,itu_2016_processed
273357540,cargo,,,,Test,itu_2016_processed
273357560,unknown_fishing,,,,Training,itu_2016_processed
273357610,tanker,,,,Training,itu_2016_processed
273357650,cargo,,,,Training,itu_2016_processed
273357660,cargo,,,,Test,itu_2016_processed
273357670,reefer,,,,Test,itu_2016_processed
273357720,tug,,,,Test,itu_2016_processed
273357730,cargo,,,,Training,itu_2016_processed
273357740,tanker,,,,Test,itu_2016_processed
273357840,tanker,,,,Test,itu_2016_processed
273357860,tanker,,,,Test,itu_2016_processed
273357870,tug,,,,Training,itu_2016_processed
273357920,cargo,,,,Training,itu_2016_processed
273357950,tanker,,,,Test,itu_2016_processed
273357960,tug,,,,Training,itu_2016_processed
273358000,cargo,,,,Training,itu_2016_processed
273358010,trawlers,,,,Test,itu_2016_processed
273358030,tug,,,,Test,itu_2016_processed
273358080,tanker,,,,Test,itu_2016_processed
273358130,tanker,,,,Test,itu_2016_processed
273358170,tanker,,,,Test,itu_2016_processed
273358180,tanker,,,,Training,itu_2016_processed
273358190,tanker,,,,Training,itu_2016_processed
273358200,cargo,,,,Training,itu_2016_processed
273358230,cargo,,,,Training,itu_2016_processed
273358240,cargo,,,,Training,itu_2016_processed
273358260,cargo,,,,Training,itu_2016_processed
273358280,unknown_not_fishing,,,,Training,itu_2016_processed
273358290,tug,,,,Test,itu_2016_processed
273358310,cargo,,,,Test,itu_2016_processed
273358330,trawlers,,,,Test,KristinaManualClassification;itu_2016_processed
273358380,cargo,,,,Training,itu_2016_processed
273358390,tanker,,,,Test,itu_2016_processed
273358410,cargo,,,,Test,itu_2016_processed
273358420,unknown_fishing,,,,Training,itu_2016_processed
273358450,tanker,,,,Training,itu_2016_processed
273358480,tanker,,,,Training,itu_2016_processed
273358500,cargo,,,,Test,itu_2016_processed
273358510,cargo,,,,Test,itu_2016_processed
273358560,unknown_fishing,,,,Training,itu_2016_processed
273358580,motor_passenger,,,,Test,itu_2016_processed
273358610,tanker,,,,Test,KnownVesselCargoTanker;itu_2016_processed
273358660,reefer,,,,Training,itu_2016_processed
273358680,unknown_not_fishing,,,,Training,itu_2016_processed
273358720,tug,,,,Test,itu_2016_processed
273358760,tanker,,,,Training,itu_2016_processed
273358770,cargo,,,,Training,itu_2016_processed
273358830,motor_passenger,,,,Training,itu_2016_processed
273358840,trawlers,,,,Test,NE_Pacific_Validation_Labels;itu_2016_processed
273358860,tanker,,,,Training,itu_2016_processed
273358920,tanker,,,,Test,itu_2016_processed
273358960,cargo,,,,Test,itu_2016_processed
273358970,unknown_not_fishing,,,,Training,itu_2016_processed;verify5and24_20160502
273358980,reefer,,,,Test,itu_2016_processed
273359070,tanker,,,,Test,itu_2016_processed
273359090,tanker,,,,Test,itu_2016_processed
273359120,tanker,,,,Training,itu_2016_processed
273359170,tanker,,,,Training,itu_2016_processed
273359180,tanker,,,,Training,itu_2016_processed
273359190,cargo,,,,Training,itu_2016_processed
273359260,cargo,,,,Test,itu_2016_processed
273359270,reefer,,,,Test,itu_2016_processed
273359280,cargo,,,,Test,itu_2016_processed
273359290,tug,,,,Test,itu_2016_processed
273359300,trawlers,,,,Training,KristinaManualClassification;NE_Pacific_Validation_Labels;itu_2016_processed
273359310,trawlers,,,,Training,KristinaManualClassification;itu_2016_processed
273359320,unknown_not_fishing,,,,Training,itu_2016_processed
273359330,cargo,,,,Test,itu_2016_processed
273359390,tanker,,,,Training,itu_2016_processed
273359420,cargo,,,,Training,itu_2016_processed
273359460,cargo,,,,Test,itu_2016_processed
273359470,cargo,,,,Test,itu_2016_processed
273359480,tug,,,,Training,itu_2016_processed
273359500,tanker,,,,Test,itu_2016_processed
273359520,cargo,,,,Test,itu_2016_processed
273359560,tanker,,,,Training,itu_2016_processed
273359580,tanker,,,,Training,itu_2016_processed
273359610,tanker,,,,Test,itu_2016_processed
273359630,trawlers,,,,Training,KristinaManualClassification;itu_2016_processed
273359640,tug,,,,Training,itu_2016_processed
273359650,trawlers,,,,Training,itu_2016_processed;problem vessels
273359720,tug,,,,Training,itu_2016_processed
273359760,tanker,,,,Training,itu_2016_processed
273359770,unknown_fishing,,,,Training,itu_2016_processed
273359800,cargo,,,,Training,itu_2016_processed
273359830,cargo,,,,Test,itu_2016_processed
273359870,unknown_not_fishing,,,,Training,itu_2016_processed
273359900,tanker,,,,Test,itu_2016_processed
273359920,reefer,,,,Test,itu_2016_processed
273359930,cargo,,,,Test,itu_2016_processed
273359960,tanker,,,,Test,KnownVesselCargoTanker;itu_2016_processed
273359970,tanker,,,,Training,itu_2016_processed
273359980,cargo,,,,Training,itu_2016_processed
273360210,tug,,,,Test,itu_2016_processed
273360410,passenger,,,,Training,itu_2016_processed
273360440,cargo,,,,Test,itu_2016_processed
273360690,tanker,,,,Training,itu_2016_processed
273360870,cargo,,,,Training,itu_2016_processed
273361100,tanker,,,,Test,itu_2016_processed
273361310,passenger,,,,Training,itu_2016_processed
273361550,tug,,,,Training,itu_2016_processed
273361590,unknown_not_fishing,,,,Training,itu_2016_processed
273361970,tug,,,,Test,itu_2016_processed
273362000,cargo,,,,Training,itu_2016_processed
273362100,cargo,,,,Training,itu_2016_processed
273362110,cargo,,,,Training,itu_2016_processed
273362290,cargo,,,,Test,itu_2016_processed
273362480,passenger,,,,Training,itu_2016_processed
273362550,tug,,,,Training,itu_2016_processed
273362790,tug,,,,Training,itu_2016_processed
273362890,tug,,,,Training,itu_2016_processed
273363000,cargo,,,,Training,itu_2016_processed
273363480,tug,,,,Test,itu_2016_processed
273363990,tanker,,,,Test,itu_2016_processed
273364000,cargo|tanker,,,,Training,itu_2016_processed
273364210,passenger,,,,Training,itu_2016_processed
273364290,cargo,,,,Test,itu_2016_processed
273364360,tug,,,,Training,itu_2016_processed
273365480,cargo,,,,Training,itu_2016_processed
273365550,tug,,,,Training,itu_2016_processed
273365590,motor_passenger,,,,Training,itu_2016_processed
273365690,tanker,,,,Test,itu_2016_processed
273365710,tanker,,,,Test,itu_2016_processed
273365790,cargo,,,,Test,itu_2016_processed
273365850,cargo,,,,Test,itu_2016_processed
273366000,cargo,,,,Training,itu_2016_processed
273367550,tug,,,,Test,itu_2016_processed
273367580,tug,,,,Training,itu_2016_processed
273367610,passenger,,,,Training,itu_2016_processed
273367690,reefer,,,,Test,itu_2016_processed
273367710,tanker,,,,Test,itu_2016_processed
273367980,tanker,,,,Test,itu_2016_processed
273368080,passenger,,,,Training,verify5and24_20160502
273368100,cargo,,,,Training,itu_2016_processed
273368480,tug,,,,Test,itu_2016_processed
273368880,cargo,,,,Training,itu_2016_processed
273368990,tanker,,,,Test,itu_2016_processed
273369000,cargo,,,,Training,itu_2016_processed
273369160,tug,,,,Training,itu_2016_processed
273369290,unknown_not_fishing,,,,Training,itu_2016_processed
273369490,unknown_not_fishing,,,,Training,itu_2016_processed
273369510,passenger,,,,Training,itu_2016_processed
273369880,unknown_not_fishing,,,,Training,itu_2016_processed
273370020,unknown_fishing,,,,Training,itu_2016_processed
273370090,unknown_not_fishing,,,,Training,itu_2016_processed
273370100,cargo,,,,Test,itu_2016_processed
273370200,cargo,,,,Training,itu_2016_processed
273370230,unknown_fishing,,,,Training,itu_2016_processed
273370280,unknown_fishing,,,,Training,itu_2016_processed
273370300,cargo,,,,Test,itu_2016_processed
273370420,unknown_not_fishing,,,,Training,itu_2016_processed
273370490,unknown_fishing,,,,Training,itu_2016_processed;problem vessels
273370500,cargo,,,,Test,AlexWManualNonFishing;itu_2016_processed
273370570,tug,,,,Training,itu_2016_processed
273370580,tug,,,,Training,itu_2016_processed
273370620,passenger,,,,Training,itu_2016_processed
273370700,cargo,,,,Training,itu_2016_processed
273370750,unknown_fishing,,,,Training,itu_2016_processed
273370950,cargo,,,,Training,itu_2016_processed
273370990,cargo,,,,Test,itu_2016_processed
273371100,cargo,,,,Training,itu_2016_processed
273371120,passenger,,,,Training,itu_2016_processed
273371400,cargo,,,,Training,itu_2016_processed
273371500,cargo,,,,Training,itu_2016_processed
273371570,unknown_not_fishing,,,,Training,itu_2016_processed
273371720,tug,,,,Training,itu_2016_processed
273371750,unknown_fishing,,,,Training,itu_2016_processed
273371770,unknown_not_fishing,,,,Training,itu_2016_processed
273371920,cargo,,,,Test,itu_2016_processed
273371950,cargo,,,,Training,itu_2016_processed
273372000,cargo,,,,Training,itu_2016_processed
273372100,cargo,,,,Test,itu_2016_processed
273372120,reefer,,,,Training,itu_2016_processed;problem vessels
273372370,tug,,,,Test,itu_2016_processed
273372430,tanker,,,,Training,itu_2016_processed
273372520,unknown_fishing,,,,Training,itu_2016_processed
273372570,tug,,,,Test,itu_2016_processed
273372720,tug,,,,Training,itu_2016_processed
273372840,unknown_fishing,,,,Training,itu_2016_processed
273372890,tug,,,,Test,itu_2016_processed
273372900,cargo,,,,Training,itu_2016_processed
